Name,Gender,DateOfBirth,Age,Standard,Caste,DropoutStatus,DropoutReason,DropoutPrediction,SchoolJoiningDate,StreamAfter10th,DateLeftSchool
Chere Littledike,Female,2001-01-28,63,1,ST,false,Financial,true,2024-03-04,Commerce,2023-09-03
Dawna Sproule,Female,2001-09-26,12,10,SC,false,Family,false,2023-12-18,Commerce,2023-10-19
Nickolai Gabler,Male,1999-03-18,14,2,OBC,true,Financial,false,2024-02-15,Commerce,2023-08-22
Farrand Reaman,Female,1996-03-22,45,2,ST,false,Other,true,2023-09-17,Arts,2023-09-25
Britt Grealy,Non-binary,1994-03-26,57,4,Other,false,Financial,true,2023-12-04,Other,2024-01-09
Niels Ebbers,Male,2017-10-24,28,12,General,false,Financial,false,2023-09-26,Arts,2023-05-17
Panchito Fergusson,Male,1991-02-21,28,7,Other,true,Health,true,2024-04-26,Commerce,2023-08-28
Sancho Kroll,Male,2010-12-31,37,11,ST,true,Financial,true,2023-12-12,Science,2023-12-31
Blake Percy,Male,2004-10-29,68,11,OBC,true,Financial,true,2023-11-28,Other,2023-06-01
Aveline Fishenden,Female,1991-11-30,62,7,OBC,false,Other,true,2023-09-01,Commerce,2023-09-12
Hollis Sreenan,Male,2000-04-30,37,3,OBC,true,Financial,true,2023-06-08,Arts,2024-01-18
Amalia Dedam,Female,1991-01-11,69,6,General,true,Financial,false,2023-08-02,Other,2023-11-12
Gallagher Stonbridge,Male,1980-09-07,48,7,General,false,Health,false,2023-09-30,Science,2023-09-09
Egbert Yashaev,Male,1988-06-16,39,11,General,false,Financial,false,2023-10-27,Other,2023-09-24
Loralee Vondruska,Female,1993-12-22,49,7,OBC,true,Other,true,2023-07-04,Other,2024-02-26
Bobette Kemmey,Female,1987-02-21,39,7,Other,true,Financial,false,2023-12-04,Commerce,2024-01-06
Chandra Konrad,Female,2009-01-25,58,1,General,true,Family,true,2023-06-11,Commerce,2023-08-17
Spense Dering,Male,1984-11-24,35,0,OBC,true,Family,false,2024-02-21,Other,2023-07-31
Antin St Leger,Male,1987-11-20,69,10,ST,true,Other,false,2024-01-13,Arts,2023-10-03
Dorita Childe,Female,2017-01-23,11,1,ST,false,Health,true,2023-11-09,Arts,2024-01-07
Ettie Dewbury,Female,1996-03-12,22,12,ST,false,Health,true,2023-11-12,Science,2023-05-19
Nanon Carrack,Female,2000-06-13,16,9,OBC,true,Other,true,2023-08-23,Other,2024-04-06
Basilio Coal,Male,1989-05-04,23,4,OBC,true,Health,true,2023-12-01,Science,2023-12-06
Wanda Rosevear,Female,1983-07-21,23,9,General,false,Other,false,2024-03-15,Commerce,2023-05-07
Isiahi Lambrechts,Male,1996-05-24,34,5,ST,true,Family,true,2023-07-24,Science,2023-06-19
Millard Collinson,Male,1986-01-24,45,3,Other,false,Financial,false,2024-02-12,Science,2023-12-26
Norbert Drennan,Genderfluid,2000-11-14,13,9,General,false,Family,true,2023-10-13,Science,2024-01-09
Tammy Devaney,Male,2015-11-05,68,4,Other,false,Health,true,2023-08-26,Arts,2023-12-13
Helaine Eliaz,Genderqueer,1988-11-06,58,3,General,true,Financial,false,2023-12-28,Other,2023-06-14
Blondell Gumary,Female,2007-01-08,70,9,Other,false,Financial,false,2023-07-25,Other,2024-03-27
Cory Oventon,Male,2019-12-16,38,6,SC,true,Health,false,2023-11-05,Other,2023-07-06
Jemie Dunseath,Bigender,2002-08-04,22,12,General,false,Family,true,2024-03-21,Commerce,2023-11-20
Magnum Emerton,Male,1992-06-13,40,0,OBC,true,Financial,false,2024-04-29,Science,2023-08-18
Annabella Boadby,Female,2011-07-16,50,1,SC,true,Financial,true,2023-06-19,Arts,2023-09-07
Miguel Jennins,Male,2008-12-22,58,2,SC,true,Family,false,2023-06-05,Commerce,2024-02-17
Madella Dunston,Non-binary,1995-02-26,40,3,SC,true,Other,false,2023-08-08,Other,2024-02-06
Donn Derham,Male,1992-11-06,63,12,General,true,Health,false,2023-12-05,Commerce,2024-02-16
Marsh Boyett,Male,2013-04-10,34,3,ST,true,Family,true,2024-04-14,Arts,2024-02-13
Davie Chew,Male,2017-10-23,43,4,SC,false,Family,true,2023-08-23,Other,2024-01-28
Demetris Ambrogio,Non-binary,2011-12-01,20,7,Other,true,Other,false,2024-03-14,Science,2023-12-07
Corny Kinnerley,Female,1995-07-22,44,3,SC,true,Financial,false,2024-04-14,Science,2024-02-16
Elene Gibbard,Female,2012-05-09,48,1,OBC,false,Family,false,2023-11-25,Science,2023-08-26
Gunner Fettiplace,Male,2014-06-15,61,0,General,false,Financial,false,2023-09-25,Science,2023-09-21
Sanford Teasdale,Non-binary,1982-04-03,70,6,General,true,Health,false,2023-11-04,Arts,2024-01-17
Kipp Wight,Male,2005-08-29,48,3,OBC,false,Family,true,2023-08-23,Commerce,2023-05-12
Carr Clayton,Male,2009-05-16,15,3,General,false,Financial,false,2024-04-03,Commerce,2023-07-03
Anatola Poyner,Female,1991-05-01,21,12,SC,false,Other,true,2023-05-27,Arts,2023-11-15
Hyacinthia Featherby,Female,2016-03-31,63,12,ST,true,Financial,false,2023-09-06,Other,2023-08-12
Britteny Sandy,Female,1994-08-27,68,12,SC,true,Health,true,2023-05-13,Science,2023-09-27
Coreen Leveritt,Female,1998-02-08,20,2,ST,false,Other,true,2023-07-18,Science,2024-01-14
Ezequiel Fairbeard,Male,2000-02-11,68,10,SC,false,Other,true,2023-12-08,Other,2024-01-31
Georgianna Nazaret,Female,1987-06-03,25,0,ST,true,Financial,true,2024-01-16,Science,2023-06-14
Gabbie Waycot,Male,2017-03-31,61,4,OBC,false,Other,true,2023-08-01,Arts,2023-09-17
Lorin Baudone,Male,1988-06-03,27,3,Other,false,Health,true,2024-04-10,Science,2023-09-04
Klaus Blastock,Male,2014-09-03,62,9,ST,false,Financial,true,2023-06-30,Arts,2023-12-05
Sumner Wife,Male,1986-12-23,23,1,ST,true,Health,true,2023-08-26,Other,2023-06-23
Saunders Osboldstone,Male,1984-02-02,51,4,Other,false,Family,false,2024-03-29,Other,2024-02-26
Helen-elizabeth Juggings,Female,2011-01-22,42,11,General,false,Health,true,2024-03-20,Commerce,2023-12-16
Austin Lindell,Male,1993-05-21,32,10,Other,true,Other,true,2024-04-10,Arts,2023-05-11
Giacobo Clemenzo,Male,2016-07-18,61,11,General,false,Financial,true,2023-10-13,Commerce,2023-07-21
Talya Tallon,Female,1983-04-28,12,10,Other,false,Financial,false,2023-11-25,Other,2023-08-21
Kareem Giraudou,Male,2009-07-28,68,10,OBC,false,Health,true,2023-11-27,Science,2024-01-30
Allen Titta,Male,1990-08-27,70,5,ST,true,Health,true,2024-02-15,Commerce,2024-01-05
Tybi Hearfield,Genderqueer,2009-03-31,13,11,OBC,true,Family,true,2023-12-12,Science,2023-12-17
Anders Enoch,Genderqueer,1996-08-17,18,3,General,false,Financial,false,2023-08-08,Science,2024-02-02
Jack Wapplington,Male,1990-04-14,42,10,General,false,Financial,true,2024-03-25,Arts,2023-05-30
Shelia Lewendon,Female,1980-11-30,52,7,SC,false,Health,false,2023-12-10,Science,2023-06-24
Dorothea Hebbron,Female,2018-07-15,35,6,General,false,Family,false,2023-10-10,Commerce,2023-11-01
Milissent Reville,Female,2006-12-13,25,6,SC,false,Financial,false,2024-02-09,Arts,2023-05-29
Vincenz Tellenbrok,Male,2012-12-21,19,8,OBC,false,Health,false,2024-01-24,Other,2023-09-13
Ezri Tales,Male,2000-08-08,42,8,ST,true,Financial,false,2023-07-25,Commerce,2023-05-28
Morty Meegan,Genderfluid,2017-06-04,12,4,General,true,Family,false,2023-12-30,Arts,2023-11-19
Mollee Calvie,Agender,2015-01-03,41,9,ST,false,Other,true,2024-02-02,Arts,2023-05-11
Devin Reichartz,Male,1999-09-30,17,12,General,false,Other,false,2023-08-27,Science,2023-05-15
Bryna MacGorrie,Female,2003-10-29,23,9,OBC,true,Health,true,2024-04-26,Commerce,2024-01-30
Riley Mulliner,Bigender,1996-10-16,67,6,General,true,Family,true,2023-07-02,Other,2024-03-28
Agata Pasquale,Female,1992-11-25,28,11,OBC,false,Family,true,2024-01-15,Other,2024-02-13
Brittney Sacase,Female,2009-11-16,58,8,General,true,Financial,true,2023-07-18,Arts,2024-01-25
Arman Petican,Male,1985-05-24,31,4,General,false,Financial,true,2023-06-23,Commerce,2023-09-22
Janessa Tipens,Female,2000-09-24,10,4,OBC,true,Financial,false,2024-04-14,Science,2024-04-19
Mag Klosges,Female,1984-05-20,50,4,OBC,true,Financial,true,2023-11-20,Other,2023-10-09
Tobe Schooling,Female,1995-12-07,19,7,OBC,false,Family,false,2024-01-07,Arts,2024-01-24
Martelle Storrah,Female,1998-06-17,15,2,SC,true,Other,false,2023-08-09,Other,2024-03-04
Sigfried Crawley,Male,1992-05-08,61,4,ST,true,Health,false,2024-03-28,Arts,2023-12-13
Lucretia Veitch,Female,2010-05-12,70,1,SC,true,Health,true,2023-05-11,Other,2023-08-30
Alyda McCrum,Female,2009-03-20,28,5,Other,true,Other,false,2023-08-19,Science,2023-06-17
Heddie Kelloch,Female,2019-01-26,55,4,ST,false,Other,false,2024-01-20,Commerce,2024-03-30
Cointon Trenam,Male,1998-03-16,64,12,OBC,false,Health,true,2024-03-17,Other,2024-02-13
Monah Plaice,Female,1982-12-07,11,4,General,true,Health,false,2024-04-23,Arts,2023-10-17
Margot Matushenko,Female,1984-01-09,11,1,SC,false,Family,true,2023-11-13,Science,2024-04-23
Lionello Simoes,Male,1982-11-16,42,5,OBC,false,Family,false,2023-11-24,Other,2024-03-04
Laurie Plaxton,Female,1982-11-02,27,3,Other,true,Health,true,2023-12-01,Science,2023-08-16
Alina Claughton,Female,2002-11-28,52,4,General,true,Family,false,2023-06-06,Arts,2023-11-22
Elsinore Tomsett,Female,2000-12-11,67,9,OBC,false,Health,false,2023-07-16,Arts,2023-10-29
Maye Matuszyk,Female,1996-02-08,35,2,General,false,Financial,false,2024-01-04,Commerce,2023-09-17
Sayre Danigel,Female,2012-02-11,59,10,SC,false,Health,false,2024-04-07,Arts,2023-06-02
Eloisa Vowells,Female,2002-07-11,12,9,Other,true,Health,false,2023-09-01,Commerce,2023-07-14
Hamilton Ghelardoni,Male,2000-04-02,54,2,OBC,true,Financial,true,2024-04-27,Other,2023-07-21
Arielle Pullen,Female,1994-12-15,69,6,SC,false,Financial,true,2023-07-23,Arts,2023-12-05
Allina Slyman,Female,2013-09-15,44,12,ST,false,Family,true,2024-04-06,Other,2024-03-24
Johny Nore,Male,1999-12-23,68,5,OBC,true,Health,false,2024-02-23,Commerce,2023-09-03
Berky Huntress,Male,1991-10-11,40,0,General,true,Financial,true,2024-02-14,Other,2023-12-05
Onfroi Fawloe,Male,2008-10-28,31,3,General,true,Family,true,2024-02-04,Commerce,2023-07-12
Georgi Reen,Male,2004-03-21,26,10,Other,true,Family,false,2023-05-04,Other,2023-09-24
Jewelle Brantzen,Female,1998-09-20,63,4,General,true,Family,false,2023-08-06,Science,2024-01-29
Roderigo Farrens,Male,1983-10-24,70,12,Other,false,Financial,false,2024-04-11,Science,2024-01-28
Morgen Lindsell,Male,2005-03-13,16,9,General,false,Financial,true,2023-10-17,Science,2023-11-18
Sauncho Sandels,Male,2008-07-16,53,7,OBC,false,Financial,false,2023-11-24,Arts,2023-07-16
Livia Stockall,Female,1999-05-31,26,1,OBC,true,Health,false,2023-12-01,Arts,2024-04-01
Eward Linkleter,Male,2000-02-18,57,0,ST,false,Health,true,2024-02-24,Arts,2024-04-16
Gare Sanson,Male,1985-09-04,19,0,ST,false,Health,false,2024-01-20,Arts,2023-05-23
Erminia Beau,Female,2009-03-31,17,8,ST,true,Financial,false,2023-10-27,Arts,2023-11-18
Nataniel Shakesbye,Male,1991-11-08,11,5,OBC,false,Health,false,2023-08-06,Commerce,2024-04-14
Flint Lukins,Male,1985-03-27,46,3,OBC,false,Health,true,2023-06-21,Commerce,2023-09-02
Mommy Cooley,Female,2015-01-24,27,11,OBC,false,Health,true,2023-06-22,Commerce,2024-03-29
Alfie Skitral,Bigender,2016-10-27,65,1,General,false,Health,true,2023-10-01,Science,2024-04-02
Xylina Rookledge,Female,2020-01-23,44,6,OBC,true,Family,false,2024-04-13,Arts,2024-02-14
Dirk Savaage,Male,2012-01-07,61,4,SC,true,Health,false,2024-01-24,Other,2024-01-08
Bernete Peter,Female,1980-06-10,64,10,SC,false,Family,false,2024-02-09,Other,2023-12-24
Lorilee Reisenstein,Female,1994-07-28,56,12,ST,true,Financial,false,2023-07-27,Science,2023-09-03
Allis De Meis,Female,1980-12-27,27,5,Other,false,Family,false,2023-05-08,Arts,2024-01-09
Kurt Grewe,Male,1981-12-25,41,5,SC,false,Family,false,2023-12-18,Other,2024-03-12
Evita Delleschi,Female,1996-12-10,44,9,General,true,Financial,true,2024-04-23,Arts,2023-09-03
Cesya Garrat,Female,2005-09-26,61,9,SC,false,Family,true,2024-04-14,Science,2023-05-02
Uri Dockray,Male,2003-09-25,15,4,General,true,Financial,false,2023-10-28,Other,2024-03-09
Barthel Safhill,Male,2002-04-26,23,2,ST,false,Financial,false,2023-05-28,Other,2024-04-10
Maurizia Bront,Female,2012-11-10,68,5,OBC,true,Family,true,2023-12-05,Commerce,2023-09-24
Chevy Monkley,Male,2016-02-26,59,2,ST,false,Other,false,2024-03-22,Commerce,2023-08-05
Grazia Brookson,Female,1989-05-06,52,12,General,false,Health,true,2024-01-29,Arts,2023-06-02
Ileane Sibbs,Female,1983-08-24,58,8,OBC,true,Family,false,2023-08-16,Other,2023-10-13
Tallia Blench,Non-binary,2002-09-23,52,9,OBC,false,Family,false,2024-04-28,Science,2024-01-23
Anselm Tuttiett,Male,2002-04-25,69,10,ST,false,Other,true,2023-11-30,Other,2024-03-05
Toddy MacCafferty,Male,2014-04-19,59,7,General,false,Family,false,2024-02-29,Science,2023-10-06
Byron Gliddon,Male,1997-07-21,43,4,SC,true,Family,false,2023-11-15,Other,2023-12-22
Geri Labeuil,Female,2006-05-26,19,10,ST,true,Other,true,2023-05-13,Commerce,2023-09-13
Jaime Bardey,Male,2018-01-15,42,4,ST,true,Other,false,2023-07-25,Arts,2023-11-16
Faina Scatchard,Female,2019-11-08,42,6,ST,false,Financial,false,2024-04-12,Science,2023-07-23
Fredek Boswell,Male,2016-10-15,20,11,Other,false,Financial,true,2023-09-04,Other,2023-05-31
Valeda Dilkes,Female,1984-08-01,16,11,General,true,Financial,false,2024-02-01,Science,2024-03-24
Loralee Sherrington,Female,2009-11-06,55,4,OBC,false,Health,true,2024-01-14,Commerce,2024-02-02
Nadine Braunstein,Female,1997-02-16,56,0,General,false,Health,false,2024-01-20,Arts,2024-01-24
Hatty Leas,Female,1988-07-13,25,7,ST,false,Other,false,2023-10-23,Arts,2023-11-20
Kamila Ciciura,Female,2005-10-05,54,0,ST,false,Family,true,2024-03-18,Science,2023-06-06
Mel Turmel,Female,2020-04-20,70,8,Other,false,Financial,true,2023-05-13,Arts,2023-12-29
Ceciley Stowell,Female,1991-08-29,62,4,ST,true,Health,true,2023-10-05,Arts,2024-03-05
Hilly Walentynowicz,Male,1983-01-25,17,12,General,false,Family,false,2023-11-10,Science,2023-12-26
Dale Boulder,Female,2004-05-12,10,9,ST,false,Other,false,2024-02-05,Arts,2023-07-02
Bebe Greydon,Female,2002-01-08,61,0,ST,false,Financial,true,2023-08-06,Other,2023-10-24
Nat Pablo,Female,1990-06-05,57,0,General,true,Health,false,2023-07-23,Other,2023-07-10
Hedy Biagi,Female,2008-12-05,35,6,General,true,Health,true,2023-05-23,Other,2023-12-16
Wally Pavel,Male,1991-01-05,15,1,OBC,true,Health,true,2023-09-12,Commerce,2023-12-01
Honor MacNeilage,Female,1990-07-18,50,3,Other,true,Other,true,2024-01-02,Other,2023-12-13
Poul Morfield,Male,2009-05-27,64,9,SC,false,Health,false,2023-12-18,Science,2023-06-04
Zaria Rackham,Female,1999-08-29,39,9,Other,false,Other,true,2024-02-27,Science,2023-12-31
Giacopo Tabrett,Male,2012-10-29,61,10,ST,false,Family,false,2023-05-11,Science,2024-02-21
Raymond Yosselevitch,Male,1988-05-25,18,2,OBC,true,Financial,false,2024-03-08,Other,2023-12-30
Teresa Doiley,Female,1990-03-08,31,3,OBC,false,Health,false,2024-04-24,Arts,2023-06-18
Matt Rotte,Male,1986-05-21,34,6,Other,true,Health,false,2024-02-18,Other,2024-02-14
Clareta Haggath,Agender,2018-06-11,14,2,SC,false,Health,false,2024-04-23,Commerce,2023-06-22
Roxana Cregin,Female,1982-06-25,33,9,Other,true,Family,false,2023-11-26,Other,2023-08-10
Cherise Pristnor,Female,1998-01-23,20,10,OBC,true,Other,true,2023-10-11,Other,2024-01-21
Blondelle Warcup,Female,2014-02-11,30,9,ST,true,Financial,false,2023-08-06,Other,2023-06-24
Daffy Baline,Female,2010-12-01,60,10,OBC,true,Health,false,2023-05-20,Science,2024-02-24
Guthry Pelman,Male,2000-12-01,24,10,SC,false,Other,false,2023-05-23,Other,2023-06-25
Jasmine Dallywater,Female,2006-10-19,17,2,OBC,true,Family,false,2023-05-07,Science,2024-01-26
Nickie Maybery,Male,2008-10-22,52,7,General,true,Health,false,2024-01-11,Arts,2024-01-31
Alain Cossey,Male,1988-08-02,19,5,General,true,Financial,false,2024-04-21,Arts,2023-08-21
Bogart Benardeau,Male,2003-02-05,68,1,ST,true,Health,true,2024-01-26,Commerce,2023-08-06
Antonina Mawdsley,Female,2001-05-04,43,5,Other,false,Family,false,2023-08-12,Commerce,2024-04-09
Melva Benkin,Female,2014-05-28,56,9,OBC,false,Other,false,2024-01-15,Arts,2023-11-29
Clayton Ivankin,Non-binary,1996-02-03,42,12,General,true,Financial,true,2023-09-15,Other,2023-05-07
Cloe Romayne,Female,1990-08-27,50,6,Other,false,Financial,false,2023-09-13,Commerce,2023-05-01
Harold Posten,Male,2009-04-21,17,12,SC,true,Family,true,2023-06-05,Science,2023-12-26
Venus Crosswaite,Female,1994-07-10,57,8,General,true,Health,false,2024-01-17,Arts,2024-04-28
Joann Reede,Female,2005-11-21,64,6,OBC,true,Family,true,2023-08-01,Arts,2023-12-17
Amalie Sey,Female,1990-09-15,37,10,Other,false,Other,false,2023-10-07,Commerce,2023-11-28
Anet Ducker,Female,2005-05-29,47,7,OBC,true,Other,false,2023-05-10,Science,2023-08-21
Shelia Matas,Female,2016-11-09,20,6,OBC,true,Other,true,2023-10-16,Commerce,2023-05-17
Benjy Warret,Male,2019-12-23,66,6,Other,true,Financial,false,2023-10-05,Other,2023-09-21
Lilyan Davydoch,Female,2007-11-27,42,10,ST,true,Family,false,2023-06-26,Other,2023-07-09
Adina Steaning,Female,2016-02-19,23,5,OBC,false,Health,false,2024-03-26,Arts,2024-01-06
Eduino Hundey,Male,2014-01-05,70,11,Other,false,Financial,true,2023-06-12,Arts,2023-05-23
Craggie Kolinsky,Agender,2004-09-29,52,9,OBC,true,Other,true,2023-08-18,Arts,2023-06-10
Gib Maisey,Male,2011-03-08,24,12,ST,true,Financial,true,2023-10-05,Other,2023-09-29
Shandie Negus,Female,2013-07-10,19,10,General,false,Financial,false,2023-09-03,Science,2024-01-27
Lilias Brussels,Female,2004-01-04,59,6,SC,true,Financial,true,2024-04-14,Science,2024-02-16
Brandi Bruhnicke,Non-binary,2009-11-29,65,8,OBC,false,Other,true,2023-08-09,Commerce,2024-01-23
Chickie Gibbs,Male,1998-05-02,41,6,ST,true,Health,true,2023-06-02,Arts,2024-01-08
Aurlie McGreary,Female,1997-06-09,66,12,General,false,Other,false,2023-08-21,Science,2024-03-08
Tammi Novotne,Female,1994-06-03,33,9,OBC,true,Other,false,2023-09-08,Other,2023-09-06
Elia Upham,Male,2010-05-02,22,12,General,true,Financial,true,2023-05-25,Arts,2023-06-15
Muire Chalkly,Polygender,1991-04-18,37,11,General,true,Financial,true,2023-11-21,Science,2023-10-19
Ronald Toffetto,Male,1993-03-15,56,5,SC,false,Financial,true,2023-09-02,Arts,2024-02-07
Meredeth Crumbleholme,Non-binary,1992-09-13,42,6,General,true,Financial,true,2024-03-13,Commerce,2023-09-25
Wolfy Lant,Male,1987-10-06,51,1,General,true,Family,true,2023-05-07,Commerce,2023-07-18
