Name,Gender,DateOfBirth,Age,Standard,Caste,DropoutStatus,DropoutReason,DropoutPrediction,SchoolJoiningDate,StreamAfter10th,DateLeftSchool
Nichols Jantzen,Male,1984-05-16,26,0,Other,true,Financial,false,2023-09-02,Science,2023-05-14
Aldon Bridie,Male,2016-02-23,26,6,General,false,Financial,true,2023-06-16,Science,2024-04-04
Yvon Latchmore,Male,2013-05-19,34,0,General,true,Other,false,2023-12-29,Commerce,2023-11-01
Loree Stormonth,Genderqueer,2016-12-13,28,6,Other,false,Other,true,2023-11-08,Other,2024-01-21
Corenda McMorland,Female,2001-08-18,67,2,ST,true,Other,true,2023-07-15,Science,2023-08-31
Crystie Logan,Female,1983-08-08,16,0,OBC,true,Financial,true,2024-01-04,Arts,2024-03-13
Sheri Seally,Female,2000-09-05,34,6,OBC,true,Other,true,2023-09-25,Commerce,2023-12-07
Finley Commuzzo,Male,2014-04-29,61,6,Other,true,Family,false,2023-06-14,Arts,2024-01-14
Maribel MacCleod,Female,1999-11-03,33,0,OBC,true,Financial,true,2023-09-22,Commerce,2023-07-18
Farrel Das,Genderqueer,2016-02-06,36,3,ST,true,Other,true,2023-08-14,Science,2023-12-11
Corty Millions,Male,2018-01-15,65,10,General,false,Health,false,2024-04-07,Commerce,2024-04-24
Stacie Soreau,Female,2017-10-16,66,12,General,true,Financial,true,2023-06-09,Commerce,2023-12-09
Isabelle Acedo,Female,2020-04-16,52,11,OBC,true,Financial,false,2023-12-14,Arts,2023-11-29
Trip McGowing,Male,1992-04-27,57,3,OBC,false,Financial,false,2023-08-21,Other,2023-12-11
Margret Papaccio,Female,2006-06-18,64,8,Other,true,Family,false,2023-08-11,Arts,2023-11-15
Beatrisa Tremberth,Female,1996-03-22,22,0,SC,false,Health,true,2023-09-23,Commerce,2023-05-05
Svend Lawless,Male,1985-09-25,40,11,General,true,Financial,true,2023-11-08,Other,2023-12-31
Dionis Zipsell,Female,2005-08-31,11,8,Other,true,Family,true,2023-10-03,Arts,2023-05-05
Grete Kilgrew,Agender,2001-10-03,12,7,General,true,Other,false,2024-01-14,Arts,2023-05-20
Franciska MacNair,Female,2005-07-19,23,11,General,false,Family,true,2023-08-27,Science,2024-03-23
Mendel Cawtheray,Male,1982-02-01,68,6,ST,true,Other,true,2023-06-16,Science,2023-06-29
Isadora Nelles,Female,2019-08-09,55,1,SC,true,Other,false,2024-03-19,Other,2024-03-04
Denis Henkmann,Male,2010-08-06,53,2,SC,false,Family,true,2023-11-06,Arts,2023-09-30
Karna Gane,Female,2019-11-06,16,6,Other,true,Financial,true,2023-09-23,Other,2024-01-03
Samuele Cruise,Male,1985-05-14,62,10,ST,true,Other,true,2023-11-23,Commerce,2023-09-28
Aeriela Heare,Female,2013-03-21,64,11,OBC,true,Family,false,2023-10-06,Other,2023-07-29
Herman Meiner,Male,2015-11-12,16,11,ST,true,Health,false,2024-02-16,Commerce,2024-03-06
Seymour Kleinzweig,Male,2002-04-19,45,7,General,false,Other,true,2023-10-17,Arts,2023-05-24
Lambert Element,Male,1997-10-08,17,0,SC,true,Family,false,2023-07-05,Science,2023-08-07
Marlo Tremathack,Male,1998-06-30,63,11,SC,false,Family,true,2023-10-24,Commerce,2023-11-20
Sibbie Kain,Female,2007-03-10,24,10,Other,true,Other,true,2024-04-16,Commerce,2024-04-01
Yettie Yurenev,Female,1998-09-11,28,3,OBC,true,Family,false,2023-07-08,Science,2023-11-04
Karlik Arlow,Male,1983-11-25,69,4,SC,true,Family,false,2024-03-13,Commerce,2023-07-10
Emmalee Fallowfield,Female,2017-03-13,53,4,SC,false,Financial,true,2023-12-08,Commerce,2023-05-27
Emile Fairclough,Male,1992-06-03,23,11,General,true,Health,false,2023-08-14,Commerce,2023-11-24
Gardener Redwing,Male,1988-06-26,17,9,SC,true,Family,true,2023-04-30,Other,2023-09-22
Demott Maulden,Male,2019-12-26,10,8,Other,false,Other,false,2023-10-10,Commerce,2023-07-21
Sammie Duckham,Male,2018-12-03,12,11,ST,true,Family,true,2024-03-08,Arts,2024-04-05
Markus Polglaze,Male,1997-05-23,12,5,OBC,true,Family,false,2023-12-28,Arts,2023-12-17
Isacco Whitaker,Male,1982-06-26,13,8,ST,false,Other,false,2023-07-28,Other,2024-02-25
Roy Maudson,Male,2000-08-10,41,5,ST,false,Other,true,2023-11-30,Other,2024-03-02
Fawnia Caldroni,Female,1993-11-15,19,0,SC,true,Family,false,2023-10-14,Commerce,2023-08-20
Alexandro Barkworth,Male,2004-08-24,23,12,ST,true,Family,false,2023-09-03,Other,2023-06-15
Elvin Duran,Male,2014-11-13,31,2,General,true,Other,true,2023-09-29,Arts,2023-09-22
Biddie Furneaux,Female,2011-02-01,48,8,Other,false,Financial,false,2023-12-01,Science,2023-10-07
Sean Snarie,Male,1990-03-07,70,1,SC,true,Financial,true,2023-06-06,Commerce,2024-03-03
Hayley Leuchars,Non-binary,1991-08-03,39,4,SC,true,Health,false,2024-04-11,Other,2023-06-20
Felicity Lomaz,Female,1988-06-24,25,1,ST,true,Family,false,2023-05-11,Science,2023-11-28
Ellswerth Appleby,Male,2010-10-31,57,3,SC,false,Health,true,2023-11-04,Science,2024-03-18
Gaultiero Jessett,Male,1982-03-24,50,7,General,true,Health,true,2023-10-27,Other,2024-01-23
Felice Rhodes,Female,2015-04-11,14,10,General,false,Other,false,2023-05-03,Other,2024-01-27
Reese Rymill,Male,2003-09-26,21,11,Other,false,Other,true,2023-12-30,Other,2023-06-20
Caroline Coulthurst,Female,2000-12-19,44,1,SC,true,Family,true,2023-12-31,Arts,2024-01-16
Reena McDonnell,Female,2010-04-03,11,8,Other,false,Family,false,2024-01-11,Commerce,2024-04-10
Derby Hendren,Male,2002-12-30,27,4,Other,true,Family,false,2024-01-22,Commerce,2023-11-30
Westley Bragg,Male,2013-11-29,22,11,ST,false,Health,true,2024-01-10,Other,2023-05-29
Casey Erat,Male,2009-03-19,13,3,Other,false,Other,false,2024-01-28,Science,2023-05-25
Alys Jaqueme,Female,2008-03-03,31,2,Other,false,Health,false,2023-05-15,Arts,2024-04-21
Gwen Braney,Female,2019-02-19,42,12,SC,true,Family,true,2023-09-08,Commerce,2023-06-25
Dyana Loyns,Female,2004-04-24,10,8,Other,true,Family,false,2023-06-12,Science,2023-06-26
Josi Hacard,Female,1995-04-29,13,1,OBC,false,Family,true,2023-09-17,Science,2023-05-15
Charissa Farland,Female,1980-12-26,43,8,SC,false,Other,true,2023-06-13,Commerce,2024-04-22
Linette McCart,Female,2001-05-07,65,0,ST,true,Family,true,2023-10-30,Arts,2023-05-28
Oran Leasor,Non-binary,2011-10-30,41,3,ST,false,Financial,true,2023-05-31,Arts,2023-08-04
Tymon Jancso,Male,1989-03-02,45,3,General,true,Health,false,2023-09-17,Arts,2023-11-19
Demetris Cuckson,Female,1997-02-21,51,9,OBC,false,Family,true,2024-04-13,Arts,2024-03-14
Mildred Baker,Female,2007-06-26,25,0,OBC,true,Health,true,2024-02-27,Other,2023-05-23
Hubert Sygroves,Male,1989-08-20,36,9,OBC,true,Financial,false,2024-04-23,Other,2023-05-10
Leanna Eykel,Female,1997-04-27,70,4,OBC,false,Family,false,2023-11-08,Science,2024-04-23
Rog Lemmer,Male,1985-08-02,56,4,Other,false,Health,true,2024-01-14,Other,2023-12-30
Sylvia Gianulli,Female,1986-04-14,69,7,General,false,Other,true,2024-01-28,Other,2023-08-23
Janna Perree,Female,2000-05-08,61,6,ST,true,Health,true,2023-07-07,Commerce,2023-09-13
Pearla Lazenby,Female,2008-05-12,31,4,General,true,Family,false,2023-11-21,Other,2023-10-25
Leshia Judkins,Female,2005-03-07,13,0,General,false,Family,true,2023-07-10,Commerce,2023-07-01
Bing Teasell,Male,2002-03-10,12,11,General,false,Financial,true,2023-05-24,Commerce,2023-10-13
Drew Kneaphsey,Male,1983-02-21,20,11,General,false,Other,true,2024-02-08,Commerce,2023-06-09
Ken Eldin,Male,1982-08-18,57,4,General,true,Other,false,2023-12-13,Other,2023-06-23
Roanne Kunisch,Female,1990-08-04,22,1,SC,true,Financial,false,2024-03-07,Science,2023-05-07
Padriac MacGill,Male,1988-04-01,36,9,Other,true,Family,false,2024-02-24,Arts,2024-04-16
Allegra Sudddard,Female,2014-09-10,12,5,ST,true,Family,false,2023-07-20,Commerce,2023-09-13
Des Golthorpp,Male,1996-02-16,19,10,OBC,true,Health,false,2023-06-02,Commerce,2023-07-21
Montgomery Trett,Male,2007-08-25,61,8,Other,false,Health,false,2024-01-31,Arts,2023-08-09
Anallise Dorn,Female,2013-11-05,14,8,SC,false,Financial,false,2024-02-21,Science,2024-01-08
Corey Rizzardo,Female,1987-12-09,38,0,ST,true,Other,true,2024-04-03,Arts,2023-06-13
Sunny Teall,Male,1993-11-01,10,9,SC,false,Other,false,2023-06-04,Arts,2023-10-22
Claribel Broxholme,Female,2013-02-13,38,1,ST,false,Financial,true,2023-11-26,Science,2023-08-29
Corty Bourton,Agender,2011-12-31,34,3,ST,true,Other,true,2024-02-11,Arts,2023-06-03
Windy Snoden,Female,1996-01-17,29,11,OBC,true,Health,false,2023-10-29,Science,2024-02-10
Mireille McCerery,Female,1990-08-08,63,7,OBC,true,Health,true,2023-11-09,Science,2023-10-26
Jerome Lightoller,Male,1982-08-25,50,10,Other,false,Other,false,2023-05-11,Science,2024-04-09
Aurel Bignold,Female,1995-02-08,38,5,General,false,Family,true,2023-07-29,Arts,2024-01-26
Trever Gammie,Male,2001-04-01,54,6,Other,true,Financial,true,2023-12-30,Other,2024-01-27
Camellia Gallaway,Female,1998-10-03,47,8,ST,true,Other,true,2023-09-22,Other,2023-08-12
Hulda Kleewein,Female,2019-06-19,61,8,General,false,Family,true,2023-09-06,Science,2024-04-18
Rodie Stainfield,Female,1995-11-14,19,9,SC,true,Financial,true,2023-08-12,Science,2023-11-05
Kit Monteith,Female,2006-01-01,51,1,OBC,false,Other,true,2023-09-11,Other,2023-11-17
Lanni Spaule,Female,2016-05-09,34,8,Other,false,Other,false,2023-12-08,Commerce,2023-09-04
Maud Leemans,Female,1988-06-06,19,12,General,true,Health,false,2023-11-13,Commerce,2023-06-22
Janeen Bamborough,Female,2005-12-24,28,6,Other,true,Health,false,2023-05-08,Other,2024-02-21
Letti Creech,Female,2002-02-18,60,2,OBC,false,Family,true,2023-06-25,Arts,2024-02-24
Godwin O'Scully,Male,2019-05-23,11,6,OBC,true,Family,true,2024-03-28,Science,2023-05-04
Annabel Worshall,Female,1998-09-03,60,0,Other,false,Health,false,2024-01-05,Arts,2023-10-11
Chrystel Urey,Female,1991-02-12,13,0,OBC,true,Health,false,2023-08-04,Commerce,2024-04-18
Cyrillus Spottiswoode,Male,2017-07-22,55,0,OBC,false,Health,true,2023-05-10,Commerce,2023-09-17
Archaimbaud Fresson,Male,2003-09-03,40,11,Other,false,Financial,false,2024-02-09,Other,2023-07-08
Mercy Milliere,Female,1996-12-21,30,11,General,false,Other,false,2024-03-11,Arts,2024-04-17
Lotta Caird,Female,1994-02-24,68,11,Other,true,Financial,true,2024-04-04,Other,2023-07-23
Linc Georghiou,Male,2008-05-07,18,7,Other,false,Financial,true,2024-04-29,Commerce,2023-11-10
Inness Andrasch,Male,1990-03-09,43,3,General,true,Other,true,2024-04-04,Arts,2024-02-18
Letitia June,Female,2005-08-30,36,1,ST,false,Financial,true,2023-09-25,Science,2023-10-07
Desiri Mayell,Female,2002-05-28,36,6,SC,false,Financial,false,2023-05-05,Science,2023-07-29
Henryetta Almeida,Female,2009-12-09,48,0,SC,true,Financial,true,2023-07-08,Other,2024-02-05
Cyndie O'Doherty,Female,1983-08-26,41,12,SC,true,Other,false,2023-06-09,Science,2023-08-09
Salim Middis,Male,1983-11-16,70,9,Other,false,Financial,false,2023-07-29,Other,2023-10-22
Eziechiele Pree,Genderqueer,2019-05-01,18,9,Other,false,Other,true,2023-08-19,Commerce,2023-06-20
Julina Jordeson,Female,2013-11-10,69,8,OBC,true,Financial,true,2024-01-12,Other,2023-10-26
Maurine Lutton,Female,2010-04-04,32,1,General,true,Family,false,2023-05-21,Arts,2024-03-23
Brian Pettet,Male,2014-11-13,44,0,ST,true,Health,true,2023-09-05,Other,2023-12-28
Jory Cornelius,Male,1981-12-24,64,2,ST,true,Financial,true,2024-03-21,Other,2023-10-16
Cleavland Stockings,Male,1989-04-11,62,2,SC,true,Health,false,2023-10-08,Arts,2023-08-24
Brigham Walkington,Male,1987-11-22,46,10,OBC,false,Family,false,2023-07-08,Commerce,2023-05-25
Serge D'Alessandro,Male,1981-04-22,70,2,OBC,false,Family,false,2023-05-11,Commerce,2023-05-19
Goldarina Swindells,Female,1987-04-23,26,4,OBC,true,Financial,true,2024-02-15,Arts,2024-04-07
Kaela Drewell,Female,2013-02-19,33,1,OBC,true,Health,true,2023-09-06,Arts,2023-08-25
Tonye Petchell,Female,2006-11-27,51,0,OBC,false,Family,true,2024-01-23,Arts,2024-01-27
Allegra Moizer,Female,2001-07-24,60,2,General,true,Family,false,2023-11-20,Other,2023-10-04
Harald Pendlington,Male,2018-12-08,47,10,ST,true,Other,false,2023-10-03,Arts,2023-05-17
Mar Conaboy,Male,1989-10-09,36,5,General,true,Other,true,2023-08-05,Commerce,2024-01-02
Wini Glison,Female,1997-01-11,42,1,General,true,Family,true,2023-06-26,Other,2023-09-08
Flynn le Keux,Male,2015-12-05,18,0,OBC,false,Other,true,2023-12-18,Other,2024-01-15
Robbert Clemenson,Male,1994-06-02,62,10,General,false,Family,false,2023-12-06,Arts,2023-05-27
Noach Spensley,Male,2009-11-26,48,12,SC,false,Other,true,2023-09-11,Commerce,2024-01-12
Shara Linck,Polygender,2008-11-29,11,8,SC,true,Family,true,2023-10-13,Other,2023-07-25
Fidelio Cluatt,Male,2010-07-26,44,7,General,false,Health,true,2023-08-16,Other,2023-10-17
Dori Chesman,Female,1992-06-08,61,6,SC,true,Financial,true,2023-10-10,Other,2023-05-03
Birgitta Hendin,Female,2014-03-11,23,3,ST,true,Financial,false,2023-11-21,Commerce,2023-08-27
Malory Bilt,Female,2017-06-29,34,9,OBC,false,Financial,false,2023-08-05,Science,2024-02-23
Karna Bleakley,Female,2007-10-26,22,6,OBC,true,Family,true,2023-06-09,Commerce,2023-11-28
Cordey Mundall,Female,2017-07-14,61,4,Other,false,Health,true,2023-10-15,Commerce,2023-08-20
Herve Lankham,Male,2008-12-17,57,5,SC,true,Financial,true,2024-03-07,Arts,2024-03-28
Rosalind Carden,Female,1995-08-01,30,10,OBC,false,Other,true,2023-06-01,Arts,2024-03-14
Eulalie Ardy,Female,1991-11-03,43,10,ST,true,Financial,true,2023-06-27,Science,2023-07-16
Sybila Knok,Female,1995-07-22,37,12,OBC,false,Health,false,2024-04-20,Other,2024-01-21
Lee Harsum,Male,2011-03-22,59,6,OBC,true,Financial,false,2023-05-25,Other,2024-02-15
Gloriana Gleed,Female,2006-03-03,27,6,ST,false,Health,false,2023-05-16,Arts,2024-01-17
Eldon Shitliff,Male,1997-03-02,32,10,SC,false,Financial,false,2024-04-22,Science,2024-01-22
Douglass Golde,Male,1982-05-28,50,6,General,false,Financial,false,2023-05-03,Other,2023-11-29
Quinn Dancy,Male,2005-06-12,58,3,SC,false,Other,false,2024-01-14,Science,2023-09-07
Juditha Pillifant,Female,2003-08-22,57,8,Other,true,Family,true,2024-01-27,Commerce,2024-04-28
Marlane Lawton,Female,2009-10-05,59,2,ST,false,Family,true,2023-11-18,Science,2023-12-20
Corey Randall,Male,1991-08-12,54,6,Other,false,Health,true,2024-04-29,Science,2023-07-07
Leela Strachan,Female,1996-08-09,41,4,SC,true,Family,true,2024-03-20,Arts,2024-03-26
Stefa Cheeld,Female,1988-11-05,28,7,General,false,Health,true,2023-08-16,Science,2023-11-20
Arabela McKeefry,Female,2007-05-30,29,11,General,false,Family,true,2023-06-14,Other,2024-02-28
Bary Kalaher,Male,2004-01-02,50,0,General,false,Health,true,2023-11-13,Arts,2023-06-22
Jamill Gomme,Male,2013-06-26,54,5,OBC,false,Other,true,2024-01-03,Commerce,2023-09-13
Jeramie Kidney,Male,2017-10-27,37,2,OBC,true,Other,false,2023-07-22,Other,2023-11-13
Jermain Bouskill,Male,1981-01-27,36,5,ST,false,Family,false,2024-02-24,Commerce,2023-09-06
Shawn Wooffitt,Female,1986-04-09,50,5,ST,true,Family,false,2024-04-14,Science,2024-02-22
Wilton Olliver,Male,2008-04-11,61,9,SC,false,Family,true,2024-02-24,Arts,2024-03-06
Atalanta Addicott,Female,1996-01-06,65,11,OBC,true,Other,false,2023-08-16,Science,2023-06-13
Roxi Sheehy,Female,1984-12-14,21,5,ST,true,Health,true,2023-10-20,Arts,2024-04-01
Trenton Eyckelberg,Male,2008-07-26,21,4,OBC,false,Financial,false,2024-01-29,Science,2023-06-30
Ancell Phythian,Male,1995-09-01,66,1,ST,false,Other,false,2023-09-08,Arts,2023-11-19
Meridel Rustidge,Female,1994-10-26,25,3,General,true,Health,false,2023-08-06,Science,2023-07-10
Arty Maric,Male,2011-08-01,20,8,General,true,Family,true,2024-03-27,Arts,2024-01-23
Hardy Sanderson,Male,1993-10-29,35,2,SC,false,Health,false,2024-01-29,Other,2023-12-21
Stavros Avrashin,Male,1994-10-13,46,12,ST,true,Other,true,2024-02-19,Other,2023-07-02
Jermaine Lofthouse,Male,2003-12-16,61,1,ST,false,Financial,false,2023-06-19,Other,2023-10-23
Brandais Kenworthy,Female,2001-08-21,67,12,Other,true,Family,false,2023-11-28,Science,2024-02-23
Agnola Bodell,Female,2008-09-12,44,12,ST,false,Other,false,2024-03-31,Science,2023-11-24
Horton Mallya,Male,2018-02-07,10,7,Other,true,Other,true,2023-12-03,Commerce,2023-09-21
Georgena Saer,Non-binary,1985-10-02,46,10,ST,false,Other,false,2023-10-18,Science,2023-10-15
Belle Pellitt,Female,2012-05-02,55,0,ST,false,Health,true,2023-06-16,Commerce,2023-11-14
Jervis Milella,Bigender,1999-08-06,68,6,General,true,Health,true,2023-05-10,Other,2024-04-09
Brinna Juliff,Female,1990-08-19,25,4,Other,true,Family,false,2023-09-18,Arts,2023-12-12
Christean Marven,Female,2012-07-14,15,5,SC,false,Family,false,2023-05-26,Commerce,2023-10-25
Ardelia Stinchcombe,Female,1985-07-30,60,0,ST,false,Family,true,2023-06-13,Arts,2023-05-18
Kacy Tolley,Bigender,2002-07-25,25,7,Other,false,Family,true,2023-12-31,Arts,2023-11-16
Michail Martill,Male,1991-09-11,57,12,ST,false,Health,true,2023-11-14,Science,2024-04-27
Belle Splevings,Female,1983-10-17,59,12,SC,false,Other,false,2023-08-25,Other,2023-09-13
Rosabella Cadding,Female,2014-03-21,29,9,Other,true,Health,false,2023-09-16,Science,2023-10-16
Delcine Botcherby,Female,2007-05-24,58,12,OBC,true,Family,true,2024-03-15,Arts,2023-10-12
Gabriellia Domegan,Female,1985-05-07,38,0,ST,true,Family,false,2023-11-27,Arts,2023-08-19
Urban MacDunleavy,Male,1990-07-10,68,11,General,true,Family,true,2023-05-05,Other,2023-11-01
Coleman Sabathier,Male,2015-08-30,18,7,SC,false,Family,true,2024-02-02,Science,2024-01-24
Ingeberg Addie,Female,1990-12-17,49,11,SC,true,Other,true,2023-07-29,Arts,2023-07-27
Harli Alster,Female,2017-07-11,41,10,ST,false,Financial,false,2023-11-25,Science,2024-01-21
Joann Greenwood,Female,2004-11-01,62,6,SC,true,Family,true,2023-10-05,Arts,2023-05-06
Gareth Simukov,Male,1981-08-12,38,3,ST,false,Health,true,2023-11-15,Arts,2023-06-16
Monro MacGillivray,Male,2014-05-01,40,10,SC,false,Financial,false,2023-07-11,Science,2024-03-10
Karon Lenihan,Female,2012-03-26,20,7,ST,false,Family,true,2024-01-23,Other,2023-08-22
